use_covariates,use_encoders,use_static_covariates,sample_weight,lags,lags_past_covariates,lags_future_covariates,num_leaves,max_depth,learning_rate,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,subsample_freq,min_split_gain,max_bin,WIS,error_flag,error_msg
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,0,1,0.0,1024,364.9036573957732,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,365.1200861561495,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,365.5773136059073,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,0,1,0.0,1024,361.30904891417407,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,362.3648204745062,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,365.57925684729804,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,0,1,0.0,1024,366.9413339090891,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,0.5,1,0.0,1024,366.59312519939556,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,1.0,1,0.0,1024,366.3664128285381,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,0,1,0.0,1024,366.2505593829334,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,365.6715345869661,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,365.01929766227875,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,0,1,0.0,1024,363.03117002569553,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,365.20350873104144,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,364.62793316668404,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,0,1,0.0,1024,401.94574598000037,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,0.5,1,0.0,1024,379.58499472668626,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,1.0,1,0.0,1024,381.23278028774473,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,0,1,0.0,1024,378.51617276072665,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,371.61926432273515,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,374.22670489120185,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,0,1,0.0,1024,370.65686849043584,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,369.29363061900625,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,375.7766922598012,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,0,1,0.0,1024,378.5101164899365,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,0.5,1,0.0,1024,371.46300334184906,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,1.0,1,0.0,1024,370.4489567275161,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,0,1,0.0,1024,361.30660204387084,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,368.0500711160713,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,366.16455161590545,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,0,1,0.0,1024,363.7212536254494,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,362.98218960285425,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,360.04761696913573,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,0,1,0.0,1024,367.6842036925377,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,0.5,1,0.0,1024,366.36612935934403,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,1.0,1,0.0,1024,364.0965350512473,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,0,1,0.0,1024,361.64200957230895,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,364.1724739390082,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,363.9412159128106,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,0,1,0.0,1024,364.5981192082002,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,363.8037025220179,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,363.42493364055093,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,0,1,0.0,1024,402.9334615238593,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,0.5,1,0.0,1024,381.9628627066289,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,1.0,1,0.0,1024,382.10451957267384,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,0,1,0.0,1024,380.5167608731843,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,372.71586784943764,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,374.84494211151457,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,0,1,0.0,1024,370.70497415598714,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,369.6483859037956,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,375.6369455936655,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,0,1,0.0,1024,380.7169398674415,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,0.5,1,0.0,1024,372.96121869244223,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,1.0,1,0.0,1024,370.8520372782036,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,0,1,0.0,1024,360.2301165748582,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,369.16573954982715,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,365.6491794427874,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,0,1,0.0,1024,362.7167091404922,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,362.30440129559025,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,358.88229544477946,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,0,1,0.0,1024,367.03887141256564,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,0.5,1,0.0,1024,366.31558316262215,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,1.0,1,0.0,1024,363.238740066202,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,0,1,0.0,1024,360.49190667344004,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,362.8832350726567,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,361.68554595999996,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,0,1,0.0,1024,363.47664116169636,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,362.2952103626153,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,360.97645445398524,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,0,1,0.0,1024,398.2106794543234,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,0.5,1,0.0,1024,385.1300013257173,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,1.0,1,0.0,1024,388.2184300610572,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,0,1,0.0,1024,387.27308582958125,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,373.3179829085233,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,377.66520503246744,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,0,1,0.0,1024,369.7836482495965,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,372.3095886767525,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,375.4437709910839,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,0,1,0.0,1024,388.3584724583093,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,0.5,1,0.0,1024,373.71697937558,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,1.0,1,0.0,1024,376.6474583950612,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,0,1,0.0,1024,369.89587181100467,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,370.31630807245017,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,369.21552698792755,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,1.0,0,1,0.0,1024,369.4135184751098,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,367.7946636476737,False,
