use_covariates,use_encoders,use_static_covariates,sample_weight,lags,lags_past_covariates,lags_future_covariates,num_leaves,max_depth,learning_rate,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,subsample_freq,min_split_gain,max_bin,WIS,error_flag,error_msg
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,0.5,0,1,0.0,1024,41171.655473006074,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,41310.026672969034,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,41610.56222414296,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,1.0,0,1,0.0,1024,41084.86339057471,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,41223.813498785705,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,41271.063106590576,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0,0,1,0.0,1024,40527.095241455485,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0,0.5,1,0.0,1024,39940.47577436361,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0,1.0,1,0.0,1024,40108.908136568716,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0.5,0,1,0.0,1024,39815.23564756107,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,39754.56201108084,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,39918.64046383156,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,1.0,0,1,0.0,1024,39847.45552882284,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,39935.05714659486,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,39746.41960099384,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0,0,1,0.0,1024,39144.10749706282,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0,0.5,1,0.0,1024,39130.67061754682,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39276.326861671696,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0.5,0,1,0.0,1024,39512.63692320364,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,39658.58166011433,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,39520.57038460227,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,1.0,0,1,0.0,1024,39691.46226585059,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,39707.99244687047,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.01,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,39681.559088013404,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0,0,1,0.0,1024,44564.75142189855,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0,0.5,1,0.0,1024,42108.33118820099,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0,1.0,1,0.0,1024,42420.167634065685,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0.5,0,1,0.0,1024,42026.21343480291,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,41709.39750749982,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,41889.36630100058,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,1.0,0,1,0.0,1024,41844.093207456805,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,41698.777955346115,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,41824.82626351087,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0,0,1,0.0,1024,41153.38947869964,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0,0.5,1,0.0,1024,40761.07683944654,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0,1.0,1,0.0,1024,40993.41141833592,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0.5,0,1,0.0,1024,40378.142635424454,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,40239.597089879004,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,40155.93831413082,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,1.0,0,1,0.0,1024,40577.43838117446,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,40494.46595734127,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,40426.390542696645,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0,0,1,0.0,1024,39509.76100302071,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0,0.5,1,0.0,1024,39528.68941686059,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0,1.0,1,0.0,1024,39588.178348975875,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0.5,0,1,0.0,1024,39457.15446694824,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,39992.94124161267,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,39884.59115075024,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,1.0,0,1,0.0,1024,39832.88784376347,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,39923.05241129545,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,39893.50558130814,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0,0,1,0.0,1024,45573.54607370294,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0,0.5,1,0.0,1024,43086.30007671021,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0,1.0,1,0.0,1024,43080.73132627718,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0.5,0,1,0.0,1024,42545.87991178374,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,42200.26626293319,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,42334.407605162545,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,1.0,0,1,0.0,1024,42042.08983554996,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,41921.59093902895,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,42198.857234088944,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0,0,1,0.0,1024,41650.46937724016,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0,0.5,1,0.0,1024,41227.51949256901,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0,1.0,1,0.0,1024,41298.021387282824,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0.5,0,1,0.0,1024,40610.94934757052,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,40494.75124755071,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,40369.96484569053,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,1.0,0,1,0.0,1024,40775.09361244627,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,40625.3134105111,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,40622.86721565905,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0,0,1,0.0,1024,39761.098590515685,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0,0.5,1,0.0,1024,39811.223932444824,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39848.73355470547,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0.5,0,1,0.0,1024,39668.75921360119,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,40197.24677558803,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,40011.12285970461,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,1.0,0,1,0.0,1024,39938.548484872044,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,40005.9652694631,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.05,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,40067.20763055118,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0,0,1,0.0,1024,44625.25106321893,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0,0.5,1,0.0,1024,43203.91904038134,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0,1.0,1,0.0,1024,43236.250297534534,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0.5,0,1,0.0,1024,42632.27246220562,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,43034.43106823043,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,42953.98069989575,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,1.0,0,1,0.0,1024,42484.769344415516,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,42277.86211960046,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,42654.75737511879,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0,0,1,0.0,1024,41743.52244298005,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0,0.5,1,0.0,1024,40771.757409151214,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0,1.0,1,0.0,1024,41107.072876842474,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0.5,0,1,0.0,1024,41443.80063006001,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,41130.53708284215,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,40325.652627508935,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,1.0,0,1,0.0,1024,40599.30385545619,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,40278.99554839561,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,40867.94919631183,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0,0,1,0.0,1024,40072.88143693214,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0,0.5,1,0.0,1024,39961.94447461425,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0,1.0,1,0.0,1024,39758.454410234895,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0.5,0,1,0.0,1024,40123.38000476806,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,40093.41314901555,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,39878.82945396244,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,1.0,0,1,0.0,1024,39898.35836998092,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,40193.40567920357,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,39995.48450808682,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0,0,1,0.0,1024,45276.41863164492,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0,0.5,1,0.0,1024,44110.551051816576,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0,1.0,1,0.0,1024,44087.1824985722,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0.5,0,1,0.0,1024,43247.31695054438,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,43731.760334911654,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,43604.596370700594,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,1.0,0,1,0.0,1024,42907.86343970372,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,42684.557426554406,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,43275.39178846276,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0,0,1,0.0,1024,42193.51105282759,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0,0.5,1,0.0,1024,41336.47437381931,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0,1.0,1,0.0,1024,41485.15123326991,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0.5,0,1,0.0,1024,41894.72932397023,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,41499.19786460311,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,40677.73678706123,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,1.0,0,1,0.0,1024,40930.42297743529,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,40586.34141799259,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,41125.298025354445,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0,0,1,0.0,1024,40310.80542731872,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0,0.5,1,0.0,1024,40189.53527112822,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39901.63364766833,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0.5,0,1,0.0,1024,40366.94896912554,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,40307.1201489751,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,40112.76510488272,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,1.0,0,1,0.0,1024,40105.57981422741,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,40377.96865829098,False,
True,True,False,linear,8,8,"(0, 1)",31,-1,0.1,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,40134.878588916145,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0,0,1,0.0,1024,42025.8225915711,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0,0.5,1,0.0,1024,40929.88973541809,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0,1.0,1,0.0,1024,40902.00674799667,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0.5,0,1,0.0,1024,41308.57398925551,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,41257.93611260457,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,41509.306748472,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,1.0,0,1,0.0,1024,41345.322661265454,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,41408.96798649251,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,41517.46892312229,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0,0,1,0.0,1024,40604.345331786855,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0,0.5,1,0.0,1024,40329.63054495448,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0,1.0,1,0.0,1024,40508.46505490574,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0.5,0,1,0.0,1024,40471.6594248085,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,40473.99400814693,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,40621.52756567228,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,1.0,0,1,0.0,1024,40630.44096268171,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,40773.46023967067,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,40653.18393968255,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0,0,1,0.0,1024,39813.71563090664,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0,0.5,1,0.0,1024,39929.67789213504,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0,1.0,1,0.0,1024,40049.85424524278,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0.5,0,1,0.0,1024,40308.239927223134,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,40421.26514325656,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,40365.86857259385,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,1.0,0,1,0.0,1024,40701.06090166556,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,40634.357345588505,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,40670.48922632257,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0,0,1,0.0,1024,43188.88613356719,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0,0.5,1,0.0,1024,41244.11051945331,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0,1.0,1,0.0,1024,41240.26704623325,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0.5,0,1,0.0,1024,41308.90595640232,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,41498.05907573069,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,41485.68991574244,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,1.0,0,1,0.0,1024,41022.46703031034,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,41305.76361406383,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,41379.259147003024,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0,0,1,0.0,1024,40539.63829857367,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0,0.5,1,0.0,1024,39959.1286146924,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0,1.0,1,0.0,1024,40035.67333452943,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,0,1,0.0,1024,39847.28115866565,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,39759.06889073242,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,39915.483131062974,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,0,1,0.0,1024,39847.45552882284,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,39952.585795317886,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,39746.41960099384,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,0,1,0.0,1024,39144.10749706282,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,0.5,1,0.0,1024,39130.67061754682,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39276.326861671696,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,0,1,0.0,1024,39512.63692320364,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,39658.58166011433,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,39520.57038460227,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,0,1,0.0,1024,39691.46226585059,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,39707.99244687047,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.01,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,39681.559088013404,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,0,1,0.0,1024,45157.16918958163,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,0.5,1,0.0,1024,42229.81894182033,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0,1.0,1,0.0,1024,42502.71048426839,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,0,1,0.0,1024,42231.58492821841,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,42084.29823243108,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,42141.159382312675,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,0,1,0.0,1024,41920.013676940274,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,41990.61252274831,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,41866.5523130127,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,0,1,0.0,1024,41240.859289065455,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,0.5,1,0.0,1024,40779.44599770823,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0,1.0,1,0.0,1024,40941.7867652965,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,0,1,0.0,1024,40424.94887903821,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,40242.550136336875,False,
