use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,621.3624595220742,466.28151980945444,437.86348943148687,508.50248958767185,80.64294026896766,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,588.3450831684714,406.0632565857976,371.3334218815077,455.2472538785923,95.17637828756037,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,621.9858214025406,551.2426099802166,514.7111540764265,562.6465284863946,44.53089250137689,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,597.3805545866306,519.2707719439817,522.6634801905456,546.4382689070526,36.048254419193725,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,604.2613882236568,538.7439258381925,521.2765617190755,554.7606252603083,35.721341452812844,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,599.4859355476884,571.2437804560601,536.2104353654728,568.9800504564072,25.8816612805398,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,653.5458849177427,590.0214383329863,539.8914854487714,594.4862695665001,46.50649895889782,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,646.1785335537277,597.2110611463975,573.0583092982091,605.4826346661115,30.418809917147822,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,453.9584647022074,542.2911909100375,364.4317807684298,453.5604787935583,72.61134547974243,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,486.77759240941276,482.95590912640563,350.7987407590587,440.17741409829233,63.219520992016285,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,388.4833493856726,516.0570180393586,350.55745379529355,418.365940406775,70.79196459036245,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,397.02569372136617,444.35273414723036,377.71098956164104,406.3631391434125,27.996088364984157,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,395.939895746564,449.97633264785503,377.62074448146603,407.845657625295,30.715285653463667,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,394.04137299562683,443.65867906601414,373.4909691274469,403.7303403963626,29.45373713102316,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,362.4255886870054,380.8082560651811,299.4185876978342,347.5508108166736,34.85220023427946,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,364.6940212411495,386.18177816534774,303.63844205539357,351.5047471539636,34.96491858277762,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,356.34397295397747,377.64711981986676,297.28790660141607,343.7596664584201,33.99190457302739,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,396.68656054768843,373.91333702103293,313.398822365681,361.33290664480074,35.14647686665121,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,389.5411821897127,378.8704990108289,360.15175174406494,376.1878109815355,12.14721550470936,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,444.089593398584,426.7351665972511,353.9142539566847,408.2463379841733,39.066401152211455,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,286.8887637963349,277.9128648219492,416.57530560183255,327.1256447400389,63.35652064214081,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,274.2853563619325,263.6454283371512,446.6546510568513,328.1951452519783,83.8760708972636,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,274.17166844543937,281.4957641347355,440.43725739275305,332.0348966576426,76.71034025964273,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,291.72669942211576,340.4766910922532,341.2309555914203,324.47811536859643,23.160795375061664,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,287.79272959183675,365.40271826842985,365.5486367659309,339.58136154206585,36.62014129327552,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,280.59298898896293,308.5244840691379,323.5601606101624,304.2258778894211,17.802677150691455,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,319.9636867451062,393.6266507444815,314.59620470637236,342.7288473986534,36.056827877966725,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,337.8830116357767,474.4269461942941,271.0289171178676,361.1129583159795,84.64597795177082,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,257.2983509475219,461.5273210381091,345.3455826999167,354.72375156184927,83.6394268849633,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,323.34409256559775,407.65704407017904,371.16789267492715,367.3896764369013,34.52414262811297,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,324.69249687630156,411.1776724541858,365.9293517024157,367.2665070109677,35.32008292670294,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,323.7513446220326,412.2546943981674,367.0046893221574,367.6702427807858,36.13440605529983,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,274.7700894158684,339.5729645199917,318.23524963556855,310.85943452380957,26.964855421607442,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,270.80026538421487,344.49271462411497,309.06578600062477,308.1195886696515,30.092255213877085,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,276.05650197834234,341.7600890254061,306.1664173781758,307.9943361273081,26.85450059025294,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,248.0509182371928,348.3644884943773,453.88112453144515,350.0988437543385,84.03877853669474,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,304.5546744845897,300.4407412276135,458.9103701582674,354.63526195682357,73.7527615506829,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,270.47343854123284,321.44752459912536,419.5783767180342,337.1664466194641,61.87828929593996,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,226.26225804352353,395.94442510932953,283.93942458871305,302.04870258052205,70.44604988725054,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,226.2081520720533,400.20372501041237,270.5701849489796,298.99402067714846,73.82208648123044,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,231.58913421491047,384.3061970272803,274.04896553519376,296.64809892579484,64.36182067558356,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,288.670632548938,558.6525484173262,387.7832546334861,411.70214519991674,111.50977152530335,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,321.74420345689293,512.4873089337776,348.5684640514369,394.2666588140358,84.3088640067453,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,293.3201008694294,622.412108756768,337.24819944814664,417.66013635811464,145.8879641186792,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,309.7089096990837,536.2104269054561,310.5447066326531,385.4880144123976,106.57738615648971,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,254.40218841107873,400.708025952728,354.3722951374428,336.4941698337498,61.05227294688696,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,254.57869117034573,392.6201492867555,359.293152983132,335.49733114674444,58.81350124122836,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,401.9496947886297,402.06269093606835,394.75302790503946,399.58847120991254,3.4194859261118133,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,403.0532339389838,403.67596717513544,387.98366539983346,398.2376221713175,7.255098036298364,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,407.8875911078717,406.06351129737607,394.17507054352353,402.7087243162571,6.07998091134239,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,342.2364678779675,348.67160896501457,323.9948051593086,338.3009606674303,10.45154930363498,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,361.82179859954186,346.7168081007913,301.2473511037068,336.5953192680133,25.744246276277682,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,358.2657062161599,328.0704568408996,318.85400028633904,335.06338778113286,16.832437997822794,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,314.6828669044148,385.8293156497293,348.7041968190337,349.73879312439266,29.05462767963952,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,263.24579992711364,373.1050766607663,332.7628851259892,323.0379205712897,45.37397471975127,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,259.524508407955,328.5940017180342,406.3899570491462,331.5028223917118,59.99283806938014,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,347.6553020876718,554.4052062942525,342.0503915035402,414.7036332951548,98.81042751815446,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,368.0142650197834,544.9807250885048,338.129992320908,417.0416608097321,91.28552482944612,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,387.06939829758437,541.119555393586,347.27288330383175,425.1539456650007,83.5940892296575,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,458.18467044981253,582.7897886297376,371.1921906236985,470.7222165677495,86.83808080742718,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,455.6960662224073,612.459674875052,419.7877030403998,495.981148045953,83.65718955280366,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,469.7126818252811,718.2194275822575,405.70304183152854,531.211717079689,134.79174392024606,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,516.3106722459391,331.1661703456893,384.4885893898376,410.65514399382204,77.81661382530673,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,446.6787160297793,580.549589754269,519.5691184662641,515.5991414167707,54.72460291477498,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,390.4773304092045,404.68216381195333,431.05107129841736,408.7368551731917,16.8104630902388,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,424.00011518638064,413.7788979852145,355.3625589598084,397.7138573771345,30.23621094530432,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,430.49017375572686,415.55042300083295,355.7593251509788,400.59997396917953,32.28840739318571,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,436.9022093658892,413.030234928155,356.1507953717201,402.02774655525474,33.87219880975424,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,327.4894871928363,389.1555133277801,379.90218567784257,365.5157287328196,27.152683138039254,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,321.1313483965014,386.454942732195,373.1504555393586,360.24558222268496,28.186223712103413,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,318.18480177530193,355.7141258850479,371.97870939192,348.6258790174233,22.525963640631858,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,297.2018415503957,289.8344957830071,273.2912480476885,286.77586179369706,9.998184896048153,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,332.48238338192425,289.90208415764266,276.35696207309456,299.5804765375538,23.913304366231646,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,295.77502264681385,293.29074409100383,309.39310430549773,299.4862903477718,7.078212207446138,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,352.17643130466473,351.6101518898376,391.2180351936694,365.00153946272394,18.539303374217816,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,341.35932228758844,319.1137736880466,398.9868841107872,353.15332669547405,33.657612780575576,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,350.6714499167014,311.6074539254477,387.8723455070804,350.0504164497432,31.138108312429203,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,452.8212999791754,290.8591469700125,407.85816287484386,383.84620327467724,68.26597690758749,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,541.8275873334028,305.5585280872553,453.8136552478135,433.7332568894905,97.49592773696274,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,437.70288890045816,302.0149004321116,413.8387406289047,384.5188433204915,59.146991116925314,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,357.5802353186173,290.81964129529365,316.0514276603499,321.48376809142025,27.524255612169206,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,257.3277170970429,313.7533061745106,435.26379203977507,335.4482717704429,74.2442605667846,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,289.1371164358601,363.3855323302791,275.18671855476885,309.236455773636,38.71042296516606,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,332.7105599229488,391.9314577259475,349.6865032798833,358.10950697625987,24.899650969443783,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,335.43243310079134,381.1681246095377,349.95573992607245,355.5187658788005,19.081383820517278,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,333.765088895252,381.96513444918793,356.95261089129525,357.5609447452451,19.68228730625196,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,281.56524521032907,439.15760958975426,280.77543367346937,333.83276282451754,74.47661136292558,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,279.518335849646,473.0508922063724,287.9189132132445,346.82938042308757,89.31795247934528,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,268.8361182840484,451.97080994897954,292.7206473865056,337.8425252065112,81.28782900412165,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,245.50235331632658,589.4473154414827,308.4789689192004,381.1428792256699,149.52049388760227,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,318.0214443200751,658.2247317523949,347.30576921074555,441.18398176107183,153.93593535119857,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,259.0423419929196,662.3716113077884,280.28795449812577,400.5673025996113,185.3266774397851,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,405.1978542794669,422.6650054664723,397.93673130987094,408.59986368527007,10.377929680782167,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,379.19573836422325,417.38080057788426,399.77075020824657,398.7824297167847,15.604643050722075,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,379.76574200853804,410.2482675187422,365.3486873958767,385.1208989743856,18.717217624405855,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,304.8953857767597,626.7478257757184,407.27166844543945,446.3049599993058,134.26329026820815,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,281.69910219700125,691.3171928363182,433.0982499479384,468.704848327086,169.1106490454309,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,271.88121746147436,688.1730502915452,439.8548456372345,466.6363711300847,171.00226139059887,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,347.51673625572687,586.875768559975,449.67531393169514,461.3559395824657,98.06635287090607,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,461.96580617451065,779.3320540920449,483.8721134423157,575.056657902957,144.72111039440531,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,420.6889613702624,634.3703270772594,401.5768070595585,485.5453651690268,105.52399593090729,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,369.868843971262,422.1182020512287,395.1833050031237,395.72345034187146,21.33413028744277,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,377.27432189712624,429.9913666180758,394.6357297740525,400.63380609641825,21.935578264611458,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,387.7954511141191,432.5659058725531,393.884772490629,404.7487098257671,19.82619909170022,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,475.5759909933361,344.15003110683057,303.2169126145356,374.31431157156743,73.52698296935556,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,432.7045330070804,330.3175339702207,292.38210420137443,351.80139039289185,59.26642147442099,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,467.10642388588093,324.15243036755516,289.1793897074136,360.1460813202832,76.96823827426691,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,291.12041844543944,341.8565613286131,306.6661086526447,313.21436280889907,21.224180754297375,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,290.33351272907123,416.6059714702208,269.7944487973761,325.5779776655561,64.91037425493776,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,292.88798820803834,467.01113598500615,338.1997400822574,366.03295475843396,73.7596706759981,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,375.57316027176176,398.33386726884635,297.70065545605996,357.2025609988894,43.088049527857315,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,443.4941230216577,428.57132132444815,292.0964432788422,388.0539625416493,68.12516240923792,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,380.1909045710121,448.97405690337365,304.7044884943774,377.95648332292103,58.91899281196713,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,303.7638464441899,557.3178961890878,368.4737299562683,409.85182419651534,107.56865729299163,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,312.95884904727205,620.2021740941274,349.6360602353187,427.5990277922394,137.01163801948357,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,277.467674016035,523.4582869117035,360.03041415035403,386.9854583593642,102.21798998359313,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,425.9597589546023,609.0405409204498,496.88032122032484,510.6268736984589,75.37182922056982,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,317.22659139421074,535.4654060807997,396.35498477197007,416.3489940823268,90.2103666074611,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,421.29486984589755,472.4739626718034,670.1622754841734,521.3103693339581,107.30794428197459,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,504.11880036963765,361.40885919929195,376.16613702623914,413.8979321983896,64.07962808046314,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,505.8325607819659,359.32938866618076,368.7869188619326,411.3162894366931,66.9445311737552,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,496.1690121303623,352.7119114431487,373.50863468346523,407.4631860856587,63.29649071414353,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,533.7915194189922,337.18930354539776,293.240313801541,388.07371225531034,104.5885204609645,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,500.16707166284897,358.6492972980008,315.71447704081635,391.5102820005554,78.80597757537652,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,487.53532837880044,316.34591758642233,332.16316222407335,378.681469396432,77.24169111085384,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,379.69868726572264,309.22082465639323,323.42053805705956,337.4466833263918,30.433882903020955,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,315.09348617763436,292.8116163837984,276.39841992919617,294.76784083020965,15.85764060963059,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,389.7188819762599,295.3861503019575,298.00770512286545,327.704245800361,43.864028257343875,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,383.85632340691376,343.7508769783423,352.95231778425654,360.1865060565042,17.153460647490306,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,341.03607312057477,310.3544109225322,302.81687669200335,318.0691202450368,16.529051169773492,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,376.23108587567685,326.56920970428985,368.63974307580173,357.1466795519228,21.842517682850897,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,589.8248085433153,356.9885287380258,504.44732051749276,483.7535525996113,96.17469286449915,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,421.77102613494384,378.8007702519784,468.2358858288214,422.93589407191456,36.52102282744147,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,495.59592760828815,446.8929354956269,333.8128199187839,425.4338943408996,67.76828815347507,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,329.833010724698,414.32805458663057,325.59654649104544,356.58587060079134,40.866504343546325,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,344.88483223136194,342.81346951790914,371.46246602977925,353.0535892596834,13.044480156375222,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,355.87860279571015,275.12464441899215,361.3400334496043,330.78109355476886,39.41816040016157,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,409.15640254060816,331.7844351311954,307.3155553675552,349.4187976797862,43.4059719017452,False,
