"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-04-09,2026-04-05,0,"mean",NA,799421
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.025,776531
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.05,776591
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.075,776694
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.1,776840
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.125,777032
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.15,777271
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.175,777557
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.2,777892
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.225,778279
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.25,778718
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.275,779213
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.3,779765
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.325,780378
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.35,781055
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.375,781800
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.4,782616
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.425,783509
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.45,784484
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.475,785548
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.5,786709
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.525,787974
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.55,789355
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.575,790864
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.6,792514
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.625,794323
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.65,796313
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.675,798509
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.7,800943
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.725,803656
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.75,806702
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.775,810149
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.8,814094
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.825,818669
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.85,824073
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.875,830612
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.9,838803
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.925,849623
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.95,865278
"DE","00+",2026-04-09,2026-04-05,0,"quantile",0.975,892882
"DE","00+",2026-04-09,2026-03-29,-1,"mean",NA,990193
"DE","00+",2026-04-09,2026-03-29,-1,"quantile",0.025,982695
"DE","00+",2026-04-09,2026-03-29,-1,"quantile",0.05,982695
"DE","00+",2026-04-09,2026-03-29,-1,"quantile",0.075,982695
