"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2025-11-27,2025-11-23,0,"mean",NA,1125737
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.025,1102414
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.05,1102414
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.075,1102414
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.1,1102414
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.125,1102414
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.15,1102415
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.175,1102416
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.2,1102418
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.225,1102422
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.25,1102430
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.275,1102444
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.3,1102465
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.325,1102498
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.35,1102548
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.375,1102619
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.4,1102721
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.425,1102862
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.45,1103055
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.475,1103313
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.5,1103654
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.525,1104098
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.55,1104672
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.575,1105405
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.6,1106334
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.625,1107503
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.65,1108966
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.675,1110791
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.7,1113058
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.725,1115874
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.75,1119372
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.775,1123730
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.8,1129190
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.825,1136091
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.85,1144936
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.875,1156510
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.9,1172145
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.925,1194377
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.95,1229013
"DE","00+",2025-11-27,2025-11-23,0,"quantile",0.975,1295093
"DE","00+",2025-11-27,2025-11-16,-1,"mean",NA,1113612
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.025,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.05,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.075,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.1,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.125,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.15,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.175,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.2,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.225,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.25,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.275,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.3,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.325,1106571
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.35,1106572
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.375,1106573
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.4,1106575
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.425,1106579
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.45,1106586
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.475,1106596
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.5,1106613
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.525,1106639
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.55,1106680
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.575,1106741
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.6,1106831
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.625,1106963
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.65,1107152
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.675,1107422
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.7,1107801
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.725,1108329
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.75,1109061
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.775,1110071
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.8,1111462
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.825,1113384
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.85,1116059
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.875,1119837
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.9,1125316
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.925,1133639
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.95,1147436
"DE","00+",2025-11-27,2025-11-16,-1,"quantile",0.975,1175406
"DE","00+",2025-11-27,2025-11-09,-2,"mean",NA,1109038
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.025,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.05,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.075,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.1,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.125,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.15,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.175,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.2,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.225,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.25,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.275,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.3,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.325,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.35,1106571
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.375,1106572
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.4,1106573
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.425,1106574
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.45,1106576
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.475,1106580
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.5,1106586
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.525,1106595
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.55,1106609
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.575,1106630
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.6,1106662
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.625,1106708
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.65,1106775
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.675,1106869
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.7,1107002
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.725,1107187
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.75,1107443
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.775,1107797
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.8,1108285
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.825,1108958
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.85,1109896
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.875,1111220
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.9,1113140
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.925,1116056
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.95,1120891
"DE","00+",2025-11-27,2025-11-09,-2,"quantile",0.975,1130691
"DE","00+",2025-11-27,2025-11-02,-3,"mean",NA,1092796
