"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-04-30,2026-04-26,0,"mean",NA,9442
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.025,8764
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.05,8855
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.075,8917
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.1,8966
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.125,9008
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.15,9045
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.175,9079
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.2,9110
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.225,9140
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.25,9168
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.275,9194
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.3,9220
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.325,9246
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.35,9270
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.375,9295
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.4,9319
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.425,9342
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.45,9366
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.475,9390
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.5,9414
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.525,9438
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.55,9463
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.575,9488
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.6,9513
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.625,9539
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.65,9566
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.675,9594
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.7,9623
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.725,9653
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.75,9686
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.775,9720
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.8,9757
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.825,9797
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.85,9842
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.875,9893
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.9,9952
"DE","00+",2026-04-30,2026-04-26,0,"quantile",0.925,10025
