"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-03-26,2026-03-22,0,"mean",NA,11595
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.025,10816
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.05,10921
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.075,10993
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.1,11050
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.125,11098
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.15,11140
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.175,11179
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.2,11215
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.225,11249
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.25,11281
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.275,11312
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.3,11342
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.325,11371
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.35,11399
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.375,11427
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.4,11455
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.425,11482
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.45,11509
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.475,11537
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.5,11564
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.525,11592
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.55,11620
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.575,11648
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.6,11677
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.625,11707
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.65,11738
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.675,11770
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.7,11803
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.725,11838
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.75,11875
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.775,11914
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.8,11956
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.825,12002
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.85,12054
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.875,12112
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.9,12179
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.925,12263
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.95,12373
"DE","00+",2026-03-26,2026-03-22,0,"quantile",0.975,12548
"DE","00+",2026-03-26,2026-03-15,-1,"mean",NA,13544
