"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-03-12,2026-03-08,0,"mean",NA,14775
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.025,13830
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.05,13960
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.075,14047
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.1,14117
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.125,14176
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.15,14228
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.175,14275
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.2,14318
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.225,14359
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.25,14398
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.275,14436
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.3,14472
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.325,14507
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.35,14541
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.375,14575
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.4,14608
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.425,14641
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.45,14674
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.475,14707
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.5,14740
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.525,14774
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.55,14808
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.575,14842
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.6,14877
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.625,14913
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.65,14950
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.675,14988
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.7,15028
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.725,15070
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.75,15114
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.775,15161
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.8,15211
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.825,15267
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.85,15328
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.875,15397
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.9,15478
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.925,15577
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.95,15709
"DE","00+",2026-03-12,2026-03-08,0,"quantile",0.975,15917
"DE","00+",2026-03-12,2026-03-01,-1,"mean",NA,19628
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.025,18983
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.05,19056
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.075,19108
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.1,19150
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.125,19187
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.15,19221
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.175,19251
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.2,19280
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.225,19308
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.25,19334
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.275,19359
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.3,19384
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.325,19409
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.35,19433
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.375,19457
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.4,19481
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.425,19505
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.45,19529
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.475,19554
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.5,19578
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.525,19603
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.55,19629
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.575,19655
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.6,19681
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.625,19709
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.65,19738
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.675,19768
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.7,19799
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.725,19833
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.75,19868
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.775,19906
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.8,19947
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.825,19992
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.85,20043
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.875,20101
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.9,20170
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.925,20255
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.95,20370
"DE","00+",2026-03-12,2026-03-01,-1,"quantile",0.975,20556
"DE","00+",2026-03-12,2026-02-22,-2,"mean",NA,20783
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.025,20202
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.05,20202
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.075,20202
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.1,20203
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.125,20205
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.15,20207
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.175,20209
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.2,20213
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.225,20218
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.25,20223
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.275,20230
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.3,20239
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.325,20249
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.35,20260
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.375,20274
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.4,20289
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.425,20307
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.45,20327
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.475,20350
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.5,20375
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.525,20404
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.55,20437
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.575,20474
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.6,20515
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.625,20561
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.65,20613
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.675,20672
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.7,20739
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.725,20815
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.75,20902
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.775,21002
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.8,21118
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.825,21256
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.85,21422
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.875,21625
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.9,21884
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.925,22232
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.95,22745
"DE","00+",2026-03-12,2026-02-22,-2,"quantile",0.975,23665
"DE","00+",2026-03-12,2026-02-15,-3,"mean",NA,23415
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.025,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.05,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.075,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.1,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.125,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.15,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.175,23278
"DE","00+",2026-03-12,2026-02-15,-3,"quantile",0.2,23278
