"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2025-10-02,2025-09-28,0,"mean",NA,8354
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.025,7470
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.05,7577
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.075,7652
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.1,7712
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.125,7765
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.15,7811
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.175,7854
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.2,7894
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.225,7932
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.25,7968
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.275,8003
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.3,8037
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.325,8071
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.35,8103
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.375,8136
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.4,8168
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.425,8200
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.45,8233
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.475,8265
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.5,8298
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.525,8331
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.55,8365
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.575,8399
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.6,8435
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.625,8471
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.65,8509
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.675,8548
"DE","00+",2025-10-02,2025-09-28,0,"quantile",0.7,8589
