"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-03-19,2026-03-15,0,"mean",NA,12701
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.025,11996
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.05,12095
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.075,12162
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.1,12214
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.125,12258
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.15,12297
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.175,12333
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.2,12366
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.225,12396
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.25,12425
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.275,12453
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.3,12480
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.325,12506
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.35,12532
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.375,12557
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.4,12581
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.425,12606
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.45,12630
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.475,12654
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.5,12679
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.525,12703
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.55,12728
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.575,12754
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.6,12779
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.625,12806
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.65,12833
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.675,12861
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.7,12890
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.725,12920
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.75,12952
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.775,12987
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.8,13023
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.825,13063
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.85,13108
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.875,13158
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.9,13216
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.925,13288
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.95,13382
"DE","00+",2026-03-19,2026-03-15,0,"quantile",0.975,13531
"DE","00+",2026-03-19,2026-03-08,-1,"mean",NA,14608
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.025,14112
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.05,14167
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.075,14207
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.1,14239
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.125,14267
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.15,14292
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.175,14316
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.2,14338
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.225,14359
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.25,14379
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.275,14399
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.3,14418
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.325,14437
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.35,14455
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.375,14474
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.4,14492
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.425,14511
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.45,14530
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.475,14548
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.5,14567
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.525,14587
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.55,14607
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.575,14627
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.6,14648
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.625,14669
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.65,14692
"DE","00+",2026-03-19,2026-03-08,-1,"quantile",0.675,14715
