"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-01-08,2026-01-04,0,"mean",NA,835035
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.025,809767
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.05,809767
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.075,809767
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.1,809767
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.125,809768
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.15,809771
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.175,809775
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.2,809784
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.225,809799
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.25,809823
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.275,809860
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.3,809915
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.325,809993
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.35,810102
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.375,810250
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.4,810448
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.425,810707
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.45,811042
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.475,811469
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.5,812008
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.525,812680
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.55,813513
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.575,814537
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.6,815788
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.625,817311
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.65,819157
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.675,821390
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.7,824090
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.725,827355
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.75,831312
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.775,836131
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.8,842039
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.825,849358
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.85,858563
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.875,870395
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.9,886115
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.925,908114
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.95,941862
"DE","00+",2026-01-08,2026-01-04,0,"quantile",0.975,1005246
"DE","00+",2026-01-08,2025-12-28,-1,"mean",NA,443352
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.025,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.05,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.075,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.1,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.125,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.15,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.175,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.2,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.225,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.25,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.275,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.3,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.325,438970
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.35,438971
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.375,438971
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.4,438973
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.425,438975
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.45,438979
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.475,438986
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.5,438996
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.525,439013
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.55,439038
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.575,439076
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.6,439132
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.625,439214
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.65,439332
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.675,439500
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.7,439735
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.725,440064
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.75,440520
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.775,441148
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.8,442014
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.825,443210
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.85,444875
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.875,447227
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.9,450637
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.925,455817
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.95,464404
"DE","00+",2026-01-08,2025-12-28,-1,"quantile",0.975,481813
"DE","00+",2026-01-08,2025-12-21,-2,"mean",NA,1318180
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.025,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.05,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.075,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.1,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.125,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.15,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.175,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.2,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.225,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.25,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.275,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.3,1310260
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.325,1310261
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.35,1310261
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.375,1310263
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.4,1310265
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.425,1310269
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.45,1310276
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.475,1310288
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.5,1310307
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.525,1310337
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.55,1310382
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.575,1310451
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.6,1310553
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.625,1310701
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.65,1310914
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.675,1311217
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.7,1311643
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.725,1312238
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.75,1313061
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.775,1314197
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.8,1315762
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.825,1317924
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.85,1320934
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.875,1325184
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.9,1331347
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.925,1340710
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.95,1356231
"DE","00+",2026-01-08,2025-12-21,-2,"quantile",0.975,1387696
"DE","00+",2026-01-08,2025-12-14,-3,"mean",NA,1396997
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.025,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.05,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.075,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.1,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.125,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.15,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.175,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.2,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.225,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.25,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.275,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.3,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.325,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.35,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.375,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.4,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.425,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.45,1396724
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.475,1396725
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.5,1396726
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.525,1396727
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.55,1396728
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.575,1396731
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.6,1396734
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.625,1396739
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.65,1396747
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.675,1396757
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.7,1396772
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.725,1396792
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.75,1396821
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.775,1396860
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.8,1396914
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.825,1396988
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.85,1397092
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.875,1397238
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.9,1397451
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.925,1397774
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.95,1398309
"DE","00+",2026-01-08,2025-12-14,-3,"quantile",0.975,1399394
"DE","00-04",2026-01-08,2026-01-04,0,"mean",NA,112466
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.025,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.05,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.075,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.1,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.125,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.15,109063
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.175,109064
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.2,109065
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.225,109067
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.25,109070
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.275,109075
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.3,109083
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.325,109093
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.35,109108
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.375,109128
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.4,109155
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.425,109190
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.45,109235
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.475,109292
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.5,109365
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.525,109455
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.55,109567
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.575,109705
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.6,109874
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.625,110079
"DE","00-04",2026-01-08,2026-01-04,0,"quantile",0.65,110328
