"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-03-05,2026-03-01,0,"mean",NA,1405386
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.025,1356818
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.05,1356820
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.075,1356828
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.1,1356847
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.125,1356883
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.15,1356943
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.175,1357037
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.2,1357174
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.225,1357364
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.25,1357619
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.275,1357950
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.3,1358373
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.325,1358900
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.35,1359549
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.375,1360336
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.4,1361281
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.425,1362404
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.45,1363729
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.475,1365281
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.5,1367089
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.525,1369186
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.55,1371610
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.575,1374404
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.6,1377619
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.625,1381315
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.65,1385565
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.675,1390457
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.7,1396101
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.725,1402634
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.75,1410235
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.775,1419138
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.8,1429663
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.825,1442262
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.85,1457599
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.875,1476715
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.9,1501368
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.925,1534894
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.95,1584883
"DE","00+",2026-03-05,2026-03-01,0,"quantile",0.975,1676003
"DE","00+",2026-03-05,2026-02-22,-1,"mean",NA,1428269
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.025,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.05,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.075,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.1,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.125,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.15,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.175,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.2,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.225,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.25,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.275,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.3,1413352
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.325,1413353
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.35,1413354
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.375,1413357
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.4,1413362
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.425,1413369
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.45,1413383
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.475,1413405
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.5,1413441
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.525,1413497
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.55,1413583
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.575,1413712
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.6,1413903
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.625,1414183
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.65,1414584
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.675,1415155
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.7,1415957
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.725,1417076
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.75,1418627
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.775,1420767
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.8,1423715
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.825,1427787
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.85,1433455
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.875,1441460
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.9,1453068
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.925,1470701
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.95,1499934
"DE","00+",2026-03-05,2026-02-22,-1,"quantile",0.975,1559194
"DE","00+",2026-03-05,2026-02-15,-2,"mean",NA,1584567
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.025,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.05,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.075,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.1,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.125,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.15,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.175,1574640
"DE","00+",2026-03-05,2026-02-15,-2,"quantile",0.2,1574640
