"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2026-01-22,2026-01-18,0,"mean",NA,1245862
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.025,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.05,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.075,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.1,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.125,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.15,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.175,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.2,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.225,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.25,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.275,1217977
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.3,1217978
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.325,1217980
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.35,1217983
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.375,1217988
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.4,1217998
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.425,1218015
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.45,1218043
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.475,1218089
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.5,1218162
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.525,1218276
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.55,1218450
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.575,1218709
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.6,1219090
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.625,1219641
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.65,1220428
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.675,1221539
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.7,1223092
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.725,1225245
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.75,1228211
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.775,1232282
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.8,1237865
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.825,1245542
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.85,1256180
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.875,1271148
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.9,1292777
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.925,1325521
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.95,1379641
"DE","00+",2026-01-22,2026-01-18,0,"quantile",0.975,1489035
"DE","00+",2026-01-22,2026-01-11,-1,"mean",NA,1448744
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.025,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.05,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.075,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.1,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.125,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.15,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.175,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.2,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.225,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.25,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.275,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.3,1438293
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.325,1438294
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.35,1438295
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.375,1438296
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.4,1438300
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.425,1438305
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.45,1438315
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.475,1438330
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.5,1438355
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.525,1438394
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.55,1438455
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.575,1438545
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.6,1438679
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.625,1438875
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.65,1439156
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.675,1439556
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.7,1440118
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.725,1440902
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.75,1441989
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.775,1443488
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.8,1445553
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.825,1448406
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.85,1452377
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.875,1457985
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.9,1466118
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.925,1478471
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.95,1498951
"DE","00+",2026-01-22,2026-01-11,-1,"quantile",0.975,1540468
"DE","00+",2026-01-22,2026-01-04,-2,"mean",NA,710830
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.025,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.05,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.075,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.1,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.125,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.15,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.175,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.2,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.225,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.25,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.275,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.3,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.325,706676
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.35,706677
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.375,706677
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.4,706679
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.425,706681
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.45,706685
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.475,706691
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.5,706701
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.525,706716
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.55,706740
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.575,706776
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.6,706830
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.625,706907
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.65,707019
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.675,707178
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.7,707401
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.725,707713
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.75,708145
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.775,708741
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.8,709562
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.825,710696
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.85,712274
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.875,714503
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.9,717736
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.925,722646
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.95,730787
"DE","00+",2026-01-22,2026-01-04,-2,"quantile",0.975,747290
"DE","00+",2026-01-22,2025-12-28,-3,"mean",NA,438220
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.025,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.05,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.075,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.1,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.125,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.15,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.175,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.2,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.225,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.25,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.275,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.3,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.325,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.35,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.375,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.4,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.425,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.45,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.475,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.5,438139
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.525,438140
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.55,438140
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.575,438141
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.6,438142
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.625,438143
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.65,438146
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.675,438149
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.7,438153
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.725,438159
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.75,438168
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.775,438179
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.8,438195
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.825,438217
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.85,438248
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.875,438291
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.9,438354
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.925,438450
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.95,438609
"DE","00+",2026-01-22,2025-12-28,-3,"quantile",0.975,438930
"DE","00-04",2026-01-22,2026-01-18,0,"mean",NA,156743
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.025,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.05,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.075,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.1,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.125,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.15,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.175,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.2,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.225,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.25,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.275,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.3,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.325,153235
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.35,153236
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.375,153236
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.4,153238
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.425,153240
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.45,153243
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.475,153249
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.5,153258
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.525,153273
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.55,153294
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.575,153327
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.6,153375
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.625,153444
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.65,153543
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.675,153683
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.7,153878
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.725,154149
"DE","00-04",2026-01-22,2026-01-18,0,"quantile",0.75,154523
