"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value"
"DE","00+",2025-11-20,2025-11-16,0,"mean",NA,9522
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.025,8507
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.05,8628
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.075,8712
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.1,8781
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.125,8840
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.15,8893
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.175,8942
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.2,8988
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.225,9032
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.25,9073
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.275,9113
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.3,9153
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.325,9191
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.35,9229
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.375,9266
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.4,9303
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.425,9341
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.45,9378
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.475,9416
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.5,9453
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.525,9492
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.55,9531
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.575,9571
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.6,9612
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.625,9655
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.65,9698
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.675,9744
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.7,9792
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.725,9842
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.75,9896
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.775,9954
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.8,10016
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.825,10084
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.85,10161
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.875,10248
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.9,10351
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.925,10478
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.95,10649
"DE","00+",2025-11-20,2025-11-16,0,"quantile",0.975,10924
"DE","00+",2025-11-20,2025-11-09,-1,"mean",NA,8743
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.025,8237
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.05,8246
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.075,8257
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.1,8268
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.125,8280
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.15,8293
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.175,8307
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.2,8321
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.225,8336
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.25,8352
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.275,8369
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.3,8386
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.325,8405
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.35,8424
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.375,8444
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.4,8465
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.425,8487
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.45,8510
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.475,8535
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.5,8560
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.525,8588
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.55,8617
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.575,8648
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.6,8681
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.625,8716
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.65,8754
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.675,8795
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.7,8839
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.725,8887
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.75,8941
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.775,9000
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.8,9066
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.825,9142
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.85,9229
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.875,9333
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.9,9462
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.925,9627
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.95,9862
"DE","00+",2025-11-20,2025-11-09,-1,"quantile",0.975,10267
"DE","00+",2025-11-20,2025-11-02,-2,"mean",NA,9151
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.025,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.05,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.075,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.1,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.125,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.15,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.175,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.2,8978
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.225,8979
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.25,8979
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.275,8980
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.3,8981
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.325,8982
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.35,8984
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.375,8986
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.4,8988
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.425,8991
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.45,8995
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.475,8999
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.5,9004
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.525,9011
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.55,9018
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.575,9027
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.6,9038
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.625,9050
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.65,9064
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.675,9081
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.7,9101
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.725,9124
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.75,9151
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.775,9184
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.8,9223
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.825,9271
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.85,9329
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.875,9403
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.9,9499
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.925,9631
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.95,9830
"DE","00+",2025-11-20,2025-11-02,-2,"quantile",0.975,10197
"DE","00+",2025-11-20,2025-10-26,-3,"mean",NA,9535
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.025,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.05,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.075,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.1,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.125,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.15,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.175,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.2,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.225,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.25,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.275,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.3,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.325,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.35,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.375,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.4,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.425,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.45,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.475,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.5,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.525,9477
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.55,9478
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.575,9478
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.6,9479
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.625,9480
"DE","00+",2025-11-20,2025-10-26,-3,"quantile",0.65,9482
